cond,item,layer,ent,log_T,log_I,log_F
kable_true,4,18,0.2885893151148513,-4.523224204441982,-5.670063434419547,-4.546898333622497
kable_true,4,19,0.26540000965380683,-5.309932501853376,-6.208438609683272,-5.459035848645337
kable_true,4,20,0.37380896237349887,-4.27752048593268,-3.900207701619511,-4.674860764459695
kable_true,4,21,0.40477452060649877,-4.1339407906498655,-3.668443695004819,-4.520125359889355
kable_true,4,22,0.34894359327926716,-4.336415315677017,-3.3829733316877566,-4.601140919219275
kable_true,4,23,0.3762657201679287,-4.264462904804458,-3.73239508929266,-4.883647926030538
kable_true,4,24,0.16330309311548197,-5.435819690657533,-5.12123058732931,-5.791996520805453
kable_true,4,25,0.11627453707887128,-6.944553598951252,-6.667187570918646,-7.159249987495787
kable_true,4,26,0.13186712620209617,-6.95846289260705,-6.770365530602544,-6.928011488781911
kable_true,4,27,0.1449568858851439,-5.860167304851565,-5.392097260704585,-5.964662107861821
kable_true,4,28,0.14043906249389812,-5.5019060263947805,-4.655390766925438,-5.791643757991262
kable_true,4,29,0.09484976317480998,-5.379026882881632,-4.396608885546524,-5.54818614742788
kable_true,4,30,0.178278940184857,-4.522108618055192,-3.915391284397923,-4.881295791785915
kable_true,5,18,0.2159645675875963,-5.698726296874656,-6.003900159327671,-5.782652787941808
kable_true,5,19,0.15712285197320947,-6.233728408679368,-6.135752985646681,-6.20055117981095
kable_true,5,20,0.3318219072494995,-5.304796782063098,-4.647662472614885,-5.142731097015184
kable_true,5,21,0.321971173308815,-4.923550690054409,-4.587263223855413,-4.884878539727991
kable_true,5,22,0.3118129751878048,-4.921484043241022,-4.014697576183729,-4.615349014196867
kable_true,5,23,0.2880105646555679,-4.981747851503011,-3.7631049848919442,-4.845062038621966
kable_true,5,24,0.04811598506239541,-6.62273494496707,-5.446306402607399,-6.679772490285975
kable_true,5,25,0.04053128804061382,-6.584936296348385,-5.502352313479238,-6.647765562412171
kable_true,5,26,0.01017808996909981,-9.766187938421714,-9.506322340431002,-10.022066028119161
kable_true,5,27,0.010944255392233405,-8.534453980399531,-8.035372437076253,-8.728361398497732
kable_true,5,28,0.010185812559584114,-8.274700356650374,-7.12821398568767,-8.62209662898783
kable_true,5,29,0.01331940299039117,-7.370006457672539,-6.076715397753638,-7.637678241969366
kable_true,5,30,0.016978813307677906,-6.096848462213781,-4.864324011373289,-6.29447036412582
kable_true,6,18,0.07096923908365137,-7.700209896463027,-7.547987329676903,-7.041571485877814
kable_true,6,19,0.05790391147935234,-8.618532631766008,-8.104767630929947,-8.157059936537411
kable_true,6,20,0.18743267854672085,-6.3336170320382426,-4.353564711604065,-5.6840708192570695
kable_true,6,21,0.22773914060266678,-5.713363002184824,-3.95698957859611,-5.129773539297399
kable_true,6,22,0.2694978431163344,-5.179658330873067,-2.6900999378378665,-4.167827733961806
kable_true,6,23,0.34632296974378735,-4.263986266115763,-1.6229585168235408,-4.044587993221573
kable_true,6,24,0.3222127495658536,-4.476724833558908,-1.4156211061932478,-4.190434865127361
kable_true,6,25,0.27995062723633446,-4.869378537455016,-1.5787156003377478,-4.329889367825704
kable_true,6,26,0.32402329519102224,-4.567615131531762,-1.370955579402374,-4.062709828234624
kable_true,6,27,0.19408375060483285,-4.795685947175937,-1.55135908009883,-4.705227634679009
kable_true,6,28,0.0858789295344507,-5.394683904163535,-1.7532235571203776,-5.492258511181717
kable_true,6,29,0.031664830524579045,-5.760917892871239,-2.09564700783671,-5.97370633472127
kable_true,6,30,0.047423269415672945,-5.483309405646192,-2.496452277268486,-5.574743298203241
kable_true,7,18,0.12329861577522482,-6.0106706479577765,-6.409747014562017,-6.338262849797829
kable_true,7,19,0.14945802137971098,-6.256842475613509,-6.298087174369142,-6.623479181659619
kable_true,7,20,0.2112443206813758,-5.3864655505280155,-3.3699834555511554,-5.507049945229627
kable_true,7,21,0.32050783957417517,-4.499167591472309,-3.2973777070656958,-4.888363237991789
kable_true,7,22,0.3098492348630507,-4.44008439792228,-2.570376335209068,-4.9126399858334375
kable_true,7,23,0.357909302516621,-3.6588249986856494,-2.104577903484901,-4.686900933407833
kable_true,7,24,0.20538154302267175,-4.345622291021996,-2.7198330813780487,-5.421007837692583
kable_true,7,25,0.1972323603825573,-4.93385782094221,-3.2117698621626776,-5.792090576082163
kable_true,7,26,0.1467868159561383,-5.37597888641491,-3.9241404350886464,-6.1537269309160925
kable_true,7,27,0.30306828701790606,-4.151276585915485,-1.864323476433406,-5.141972365819695
kable_true,7,28,0.08419638842555437,-5.1003063315386195,-2.081765586674233,-6.12955701859119
kable_true,7,29,0.06202586514216855,-5.627922096437327,-2.737163987747152,-6.725009132274973
kable_true,7,30,0.07044872353005792,-5.1633130706192105,-2.086427265568688,-6.044300313966418
kable_true,8,18,0.15758580435933464,-5.135322538468859,-6.36365177832747,-6.307925322897387
kable_true,8,19,0.11409186767140966,-5.551444543353717,-6.721877573116966,-6.713985147601117
kable_true,8,20,0.21976236437527796,-3.9375599472555836,-3.8807849354732196,-4.957596954342426
kable_true,8,21,0.2181964274254059,-4.089224794883277,-3.904394560902939,-4.744959419478622
kable_true,8,22,0.094868504671195,-3.9500888082535806,-3.0871300495837226,-3.8613151088609126
kable_true,8,23,0.042854216388763335,-3.2844744521349467,-2.2544676976578906,-3.6916100436592565
kable_true,8,24,0.07316046355717916,-2.9660241196436203,-1.4693000972788797,-3.4221558735334203
kable_true,8,25,0.04769797676143113,-3.4690297546079254,-1.3949358499497029,-3.676391967873332
kable_true,8,26,0.04376104379551782,-3.131779780001464,-1.657437398037424,-3.4614274199130564
kable_true,8,27,0.009883386415921099,-3.7646889037015625,-2.2846874058726034,-4.307059272264587
kable_true,8,28,0.00591255945859361,-4.414886800068162,-2.499885481045977,-5.2823113065284275
kable_true,8,29,0.002132007900396464,-5.440440854588352,-3.149293912855054,-6.420894201230683
kable_true,8,30,0.007626798214825706,-4.71939084228756,-2.773407679506704,-5.580852737338434
kable_true,9,18,0.16275823664761274,-6.922952240186362,-7.884296387408825,-7.538589123288534
kable_true,9,19,0.1339242381396645,-7.638724777632805,-8.408202256524737,-8.406491676455191
kable_true,9,20,0.23999245185207205,-6.033321401454111,-6.020810427771581,-6.7131095187754815
kable_true,9,21,0.21650662194745507,-5.58445291271884,-5.416634025942223,-6.245865904567021
kable_true,9,22,0.1541523104017935,-6.466892681848094,-5.520960779428111,-6.746121983007764
kable_true,9,23,0.16096306423146042,-5.787445908533807,-4.359755738711159,-6.392926402998913
kable_true,9,24,0.18490289321133352,-5.610941122069318,-3.6119504162334737,-6.178220983861457
kable_true,9,25,0.19070707610458598,-5.623448863114686,-3.495614611760237,-6.110274165690876
kable_true,9,26,0.011017363301870997,-8.750959154751788,-6.725115599659903,-9.231193195842302
kable_true,9,27,0.008179370075984006,-7.224338724762895,-5.021920982496153,-7.82215240473504
kable_true,9,28,0.0025849707294807157,-8.296431414065829,-5.645427728437666,-8.814949353288442
kable_true,9,29,0.0042819680047674665,-7.495431890143598,-4.697812955910743,-8.055018193112803
kable_true,9,30,0.03265278951412265,-6.146130855297105,-3.627366786141593,-6.712789883181903
kable_true,10,18,0.12930530854979477,-4.408178286872246,-4.895039558135457,-5.165080342887089
kable_true,10,19,0.15133723784365646,-4.445549258117416,-4.285476854988215,-5.028188619567956
kable_true,10,20,0.31850878501148105,-3.636666839687789,-3.176725350533686,-4.075623743953493
kable_true,10,21,0.31175691383507503,-3.865297610416708,-3.5972012728121188,-4.083765137139026
kable_true,10,22,0.09634013917100276,-5.527443808816526,-4.899146909471867,-5.536983995005342
kable_true,10,23,0.09784641617052887,-5.520882497361742,-4.521084386939615,-5.491022906862972
kable_true,10,24,0.00039284327034899973,-10.269643995833562,-9.191265143582998,-10.245804250424817
kable_true,10,25,0.011791113369246941,-8.937153592532226,-8.13470214632141,-8.873804484635532
kable_true,10,26,0.05232352777091463,-9.238730711517919,-8.550890234842699,-9.028473833273285
kable_true,10,27,0.002233446969299902,-9.877984202803678,-9.41933959471069,-10.031035359181462
kable_true,10,28,0.002495639142256885,-8.762797624843364,-8.081451021769556,-9.053642320389867
kable_true,10,29,0.012706541424304078,-6.031216253724136,-5.64545426649146,-6.346372514720096
kable_true,10,30,0.06742146326208094,-4.626112990563143,-4.504929514004565,-4.997391452716109
kable_true,11,18,0.029433601640884814,-5.929753659117379,-6.845167357370617,-7.436570039517543
kable_true,11,19,0.03688812299249902,-5.969192343017698,-6.907567005738116,-7.561152638011302
kable_true,11,20,0.22346563799890823,-3.645205080178135,-3.3608696216342766,-5.072701790059338
kable_true,11,21,0.23833387260516925,-3.112647721391976,-3.0199225718693232,-4.315198886546186
kable_true,11,22,0.016101511194831563,-4.794392595245549,-3.2676592522625514,-5.311678057474124
kable_true,11,23,0.008784684783103715,-4.530248577822888,-2.7726587560420977,-5.601095469459207
kable_true,11,24,0.026862725118850968,-3.60368923635907,-1.972015875925521,-4.931653233717476
kable_true,11,25,0.013842944964579816,-4.04960519527023,-2.0711708325123763,-5.175397064041675
kable_true,11,26,0.014376278722882064,-3.630249380323876,-2.125419466582574,-4.764735009920553
kable_true,11,27,0.006223791370623397,-3.9368059719047546,-2.662453850163576,-5.151175074025117
kable_true,11,28,0.0034582601061018937,-4.823022247114092,-2.9329475421163966,-6.188593566122696
kable_true,11,29,0.0016129434812917377,-5.6379678108097195,-3.4205161840560914,-7.007170895351219
kable_true,11,30,0.007705224851739999,-5.367496930564474,-3.2086408444380377,-6.435400748980305
kable_true,12,18,0.07247822702671498,-5.12666185723966,-6.2982520786139835,-6.415794017967213
kable_true,12,19,0.08200600362480368,-5.099733659333559,-5.9994324380546145,-6.737099513434432
kable_true,12,20,0.21400155657862577,-3.41420631058382,-2.332448722920999,-4.712515811929692
kable_true,12,21,0.19141666197693308,-3.4291778085420384,-2.3730885810638007,-4.744157729206772
kable_true,12,22,0.01747293314775674,-5.000077984777799,-1.9669191553962027,-4.986528023687481
kable_true,12,23,0.05932850031299136,-4.356462288318828,-0.802140232412887,-4.7272668535122095
kable_true,12,24,0.101461836031023,-4.131101881998997,-0.21722214385655728,-4.574780025652043
kable_true,12,25,0.10238813424994604,-4.577172613572171,-0.5983279399025754,-4.9527381886953155
kable_true,12,26,0.05205168970698907,-4.998621987145075,-1.263937779510868,-5.290523986809238
kable_true,12,27,0.07567858943629009,-4.758886176824373,-1.3917890284846655,-5.35237921475218
kable_true,12,28,0.03875268836601651,-5.7150485596244325,-2.4612249848693737,-6.4648155607771125
kable_true,12,29,0.059614387302010456,-5.311531830533882,-2.1456590022644795,-6.113051517401751
kable_true,12,30,0.06314350799353864,-5.204394954786665,-2.3102339369820357,-5.617144404325683
kable_true,13,18,0.17649033161075656,-5.349457215505194,-6.294138276191315,-5.929069641853338
kable_true,13,19,0.20081138162769638,-5.242183009198745,-5.5799487411019495,-5.556584618911032
kable_true,13,20,0.24991627091127588,-4.474154004684335,-3.824801655745064,-4.862651313524729
kable_true,13,21,0.370434456628082,-3.5083772685582764,-2.857920268145178,-4.23588729117936
kable_true,13,22,0.2662635579265642,-4.1312688769188695,-2.18583883950952,-4.591578355930586
kable_true,13,23,0.3457741404241499,-3.820677731217698,-1.4467612254517683,-4.425062752036234
kable_true,13,24,0.13818712727952043,-4.919455631834999,-2.32441375877489,-5.4152171448115505
kable_true,13,25,0.10298377412737468,-5.775062456943277,-3.505871955550367,-6.30936363879199
kable_true,13,26,0.0997643247560434,-5.591461992785652,-3.4389553154587147,-6.218409628246375
kable_true,13,27,0.00808156619043917,-9.507766786770055,-8.05606437053024,-10.42381146329888
kable_true,13,28,0.006716394401807013,-8.668659461203703,-6.680883692904124,-9.645411014059306
kable_true,13,29,0.0032522550868496996,-7.244882166637044,-5.510484329014316,-8.204373838066676
kable_true,13,30,0.008777437807271016,-5.528753637420414,-3.9951098137804126,-6.508679804367782
kable_true,14,18,0.07696773665191675,-5.942742714600434,-6.0564645687976055,-6.840345082257695
kable_true,14,19,0.08144881596243637,-6.232872629890609,-6.060499994034186,-7.360049872894789
kable_true,14,20,0.295569039896053,-4.2355252506975605,-2.4736005714602034,-5.000558010178329
kable_true,14,21,0.32102406080128,-3.804548834360439,-2.443836171438885,-4.6363737170069985
kable_true,14,22,0.14354722403441678,-4.632259564789304,-2.1683583714120713,-4.900355442432157
kable_true,14,23,0.10666225101436444,-3.56239146153134,-2.121406849982042,-4.567040095862993
kable_true,14,24,0.05688220724042936,-3.7113969930063093,-2.3782842936961206,-4.665726885048883
kable_true,14,25,0.07298867610324347,-4.235458323802888,-2.794415355218933,-5.09227016711882
kable_true,14,26,0.11133666618134538,-4.184123970839112,-2.751541192487209,-5.003071570019431
kable_true,14,27,0.06217489506477958,-4.426739727522861,-2.323178440827251,-5.361849610233766
kable_true,14,28,0.06711310183141632,-4.818647687655343,-2.1825815617706565,-5.801491939878611
kable_true,14,29,0.011248285310900694,-5.348422232599806,-2.7789759239254854,-6.408441745867326
kable_true,14,30,0.04370482410449292,-4.752137092549912,-2.5662476414048676,-5.419759842961835
kable_true,15,18,0.2834360081733706,-4.00187147572718,-5.63083872862161,-4.551260137460155
kable_true,15,19,0.2052949271771156,-5.112516753821179,-6.1646520737725545,-5.744415802934338
kable_true,15,20,0.24921647322444482,-4.368479201851508,-3.6957091892712306,-4.893347406125812
kable_true,15,21,0.34644273107245355,-4.158735939818144,-3.4775883287064193,-4.592059257799758
kable_true,15,22,0.27987884720921724,-4.432219485891868,-2.847425421759848,-5.011728667082524
kable_true,15,23,0.43582260667816286,-3.465930155901754,-2.0418732504767463,-4.815777459463948
kable_true,15,24,0.4194190663849386,-4.039218787300954,-2.441571759641157,-5.1142620688869105
kable_true,15,25,0.25569867029362514,-5.168432322654036,-3.421719009761494,-5.88317171171668
kable_true,15,26,0.15072357618936602,-6.1100083991837435,-4.466938095327982,-6.786825929303888
kable_true,15,27,0.15620248424315786,-5.470936863410482,-3.799697452252489,-6.20514918594009
kable_true,15,28,0.20034458114118697,-5.521780918303992,-3.2911848103474,-6.284608899830471
kable_true,15,29,0.20020994560904062,-5.005689877408232,-2.725663780951262,-5.63341006439528
kable_true,15,30,0.21934250879420406,-4.955242328216446,-2.8914045795073466,-5.169070218590341
kable_true,16,18,0.038415461384340044,-6.287532397107786,-6.488043866373905,-7.197804163208199
kable_true,16,19,0.023969119165403667,-7.219960442089659,-7.063951357189863,-8.131581155981573
kable_true,16,20,0.19401792025910772,-4.47265074599826,-2.7860587798268845,-5.393302160730634
kable_true,16,21,0.21219774752819462,-4.258831839121431,-2.4743904649321733,-5.261809306126355
kable_true,16,22,0.05908184763424884,-9.06122420106408,-6.299130234618571,-9.402465194249714
kable_true,16,23,0.056825541323300054,-7.822508808474843,-3.482651373323728,-8.189354420788867
kable_true,16,24,0.061457920071993966,-7.020324478887263,-2.7072916084493492,-7.075298829457119
kable_true,16,25,0.08286758466419751,-7.130058923095941,-2.403294295570923,-7.0563295329260685
kable_true,16,26,0.08001416544986253,-7.206889631186654,-2.652629186627908,-7.221899286598771
kable_true,16,27,0.015065612887377868,-8.354644295146612,-3.975746941725041,-8.702726670214382
kable_true,16,28,0.04691098265529514,-6.541381591335279,-2.6082468024653394,-6.94866967866411
kable_true,16,29,0.08079984966646624,-5.496459506267566,-1.745316774011827,-5.945067079499682
kable_true,16,30,0.04052185971485946,-5.202522467181086,-2.2688415748257684,-5.588449636923089
kable_true,17,18,0.06421674415032519,-4.287424425473068,-6.2260688629658505,-6.224112452465677
kable_true,17,19,0.047784055216409944,-5.2618325113827185,-6.733217539864365,-7.1888442387531075
kable_true,17,20,0.257725131775764,-2.8382269217410587,-3.055612648747427,-4.728215308067397
kable_true,17,21,0.25700262933703993,-2.4488703877243663,-2.5955060313338354,-4.11607085251226
kable_true,17,22,0.0858354104939458,-2.9676692312919855,-2.9959518748687977,-4.0792974445372
kable_true,17,23,0.0619364711792527,-2.7501332434116565,-1.7426802542871875,-4.160050396811332
kable_true,17,24,0.19054255781783497,-2.055924011104366,-0.6597886025433753,-3.7269551088753694
kable_true,17,25,0.1384627510681382,-2.2931042073104773,-0.597726627123559,-3.9002503942034377
kable_true,17,26,0.13257532061669833,-1.9097730588024013,-0.7927576201145254,-3.5095509023290243
kable_true,17,27,0.02504073595326294,-2.8371036435945958,-1.5412733520336446,-4.5304841734970696
kable_true,17,28,0.011200407169150077,-3.7985774672748978,-1.8543220972319507,-5.497768353495374
kable_true,17,29,0.0033517979946925502,-4.940708347284605,-2.553350973212067,-6.676485433769513
kable_true,17,30,0.006833295445134599,-4.887542278465597,-2.4474026067974535,-6.192560916764742
kable_true,18,18,0.08831521850563974,-5.515477258522002,-6.610208831700638,-6.4106369806524794
kable_true,18,19,0.10542227023843498,-6.012486028504858,-6.637785484400324,-6.789784308740261
kable_true,18,20,0.2611715327034218,-4.1548452932384325,-3.1642293310250067,-4.959999969852437
kable_true,18,21,0.33046465057632407,-3.591780030842855,-3.0955334761098414,-4.336924076737888
kable_true,18,22,0.23875843035379496,-3.4985611177941784,-2.531455840166959,-4.324694185390529
kable_true,18,23,0.2557574377917623,-3.279334506173599,-1.6966115038360663,-4.426863242687471
kable_true,18,24,0.27177770344821356,-3.4339527985967617,-1.9053299325807436,-4.587296147880734
kable_true,18,25,0.21437669358665604,-3.9029228990881792,-2.0921869066279593,-4.7994911359057895
kable_true,18,26,0.03437327663534896,-5.158569511249572,-3.2547881604591895,-5.974997086999961
kable_true,18,27,0.025534305207906494,-5.302822715312707,-3.3352904019724146,-6.216796925625272
kable_true,18,28,0.04439751096243445,-5.178512893893294,-2.5722014503165997,-6.245543328947188
kable_true,18,29,0.015819455512741155,-5.924439591793528,-3.3823580961141055,-7.022116371214689
kable_true,18,30,0.029147316407062862,-5.259770790692827,-3.013564117017072,-6.108453489642583
kable_true,19,18,0.054488184997774775,-5.0987537244159045,-5.775239272238847,-6.167970381203417
kable_true,19,19,0.051416369293179456,-5.825545683459361,-6.11633416745205,-7.004711949562767
kable_true,19,20,0.1375553958670667,-4.325024994690359,-3.130928087574699,-5.3814137348013205
kable_true,19,21,0.26084827307862624,-3.5645734614099607,-2.2085523867416152,-4.724724627241106
kable_true,19,22,0.1628027057178883,-3.921413889954738,-1.0940188214174649,-4.565200019109047
kable_true,19,23,0.08002447183343524,-4.007737142742067,-0.1312679162868685,-4.91862721623094
kable_true,19,24,0.02895766791362557,-4.554182602194692,-0.019282012579239043,-5.590903541404332
kable_true,19,25,0.09694664201510209,-4.497671721165706,-0.12935974103286174,-5.606593266752632
kable_true,19,26,0.14292405248615936,-4.192527764903628,-0.23957227721574437,-5.540128597499777
kable_true,19,27,0.04105278241275887,-4.811532697284532,-0.048868781250998986,-5.892963808856453
kable_true,19,28,0.05951160655596246,-5.399008324976201,-0.4260656256297975,-6.429742951249557
kable_true,19,29,0.026361649189580075,-5.865918710192201,-1.0713319165986221,-6.994501782258239
kable_true,19,30,0.014435619597572726,-5.591175955320844,-1.6416043673389578,-6.531580471356239
