cond,item,layer,ent,log_T,log_I,log_F
control,8,27,0.012629141587242933,-6.802598643880332,-4.7517000361674295,-6.4360380921309135
control,8,28,0.01001511248189477,-6.659534766811348,-4.777827181250336,-6.511334377678133
control,8,29,0.00394907763310162,-7.3546778750153186,-5.183059323406709,-7.3003562718719115
control,8,30,0.021327515805821592,-6.651874889025113,-4.549130821626664,-6.594150276507691
control,9,18,0.4445294855824411,-3.67874919916522,-2.8754131459397207,-4.109031996644307
control,9,19,0.24722166020880762,-4.790666993111038,-3.6339003101526353,-5.235960636610787
control,9,20,0.34423271232310904,-4.631936927570677,-1.7541235574050202,-4.749008480993355
control,9,21,0.3322650241655643,-4.50517289797285,-1.698963340346462,-4.795488585995258
control,9,22,0.22966677979613542,-5.449849753669788,-2.032795658093609,-5.792178440581946
control,9,23,0.19301679999854923,-4.9693421073170745,-1.1927796960899606,-5.404724758680875
control,9,24,0.26126624779267943,-5.104112274767232,-1.2238217000862632,-5.5874517859277235
control,9,25,0.24735999989743354,-5.438076508578944,-1.3486896452213126,-5.643799833950699
control,9,26,0.267405167438058,-5.7847908737924785,-1.5316671099571835,-5.622715763987691
control,9,27,0.03683055742596567,-6.163764997402274,-1.8179938495375436,-6.116151041670914
control,9,28,0.012885991492097142,-6.761760311949825,-2.3418447340935677,-7.002910430441442
control,9,29,0.005010911033575061,-7.4713132808248135,-2.716904514462275,-7.6705528927943405
control,9,30,0.007457557968235989,-7.334806910843794,-2.6099412012363548,-7.630660593060585
control,10,18,0.13219351420775272,-6.615010278555093,-6.7600799796277595,-6.676004393736325
control,10,19,0.14625495282472853,-6.885165438147269,-6.984371836626333,-7.26903846875367
control,10,20,0.2044988598068567,-6.486308918630127,-6.167250418574528,-6.971608532810707
control,10,21,0.16953551872131908,-6.356063466670783,-5.857620505418894,-6.682505617498478
control,10,22,0.12264414122583686,-6.584130713517985,-5.512422900430152,-6.7838668914222
control,10,23,0.11923911937263487,-6.853225379558421,-5.8369356414957965,-7.277352351952806
control,10,24,0.10173711435426962,-9.070899854243452,-7.942293063089898,-9.308578193863024
control,10,25,0.0966409147578925,-9.807280835382148,-8.5539057995162,-9.907838046291268
control,10,26,0.07214525118835576,-10.131293591460702,-8.795265109733998,-10.143698780845321
control,10,27,0.08082885916138273,-9.080305998858774,-7.490714954497254,-9.133755451150536
control,10,28,0.07206437390646485,-8.252230525940213,-6.610315549623717,-8.464447644127121
control,10,29,0.005907139970583656,-7.4690896472937185,-5.2392492979476195,-7.760006925632098
control,10,30,0.005568600700309825,-7.166087367503308,-4.940209644250826,-7.394672254191715
control,11,18,0.16880165431038827,-4.682594377363986,-5.424498942438902,-4.256097955588303
control,11,19,0.20299232370830222,-5.327716709417438,-5.629182182937941,-4.880082286784453
control,11,20,0.20695865001954442,-5.587815949766192,-5.450527809882942,-4.9547893394729225
control,11,21,0.24248742195505546,-4.768805900311914,-4.8679842632174655,-4.343399882787222
control,11,22,0.05136140191412498,-5.4445112529155155,-5.478221455012108,-5.2293738938021965
control,11,23,0.24369503454495997,-4.538385522689409,-3.8429325230743383,-4.1035832460684185
control,11,24,0.22275008325264845,-4.436248598634887,-3.8900070859594127,-4.156807569029353
control,11,25,0.06669845222156047,-5.295907778093006,-4.797677348221467,-4.870079201788988
control,11,26,0.1665820968782958,-4.324039918778289,-4.254880493221888,-4.286520932784802
control,11,27,0.11218111789608623,-4.521824297544052,-3.9210097144041938,-4.549851762787682
control,11,28,0.09975264610724639,-4.876918691818444,-3.733746507568163,-4.626089445231323
control,11,29,0.02670146476247511,-5.867334018564441,-3.9554646859537406,-5.695141793291505
control,11,30,0.019956949119596525,-5.9374580569961175,-3.918799017222509,-5.609755789758624
control,12,18,0.2761761877462468,-4.7828480869624075,-4.430669491156788,-5.219760219694929
control,12,19,0.07334355540575979,-5.671297510141136,-5.408694795025141,-6.293969922812186
control,12,20,0.1947856402764115,-5.136359711282611,-3.993966773816212,-5.758672993771788
control,12,21,0.21538449284439015,-5.073172046942719,-3.60110848931366,-5.814019205843142
control,12,22,0.09327819322013606,-5.673417863019952,-3.7987852638230386,-6.113362706943945
control,12,23,0.08133772005682993,-5.628021883316289,-3.4000134043988415,-6.124193077252362
control,12,24,0.1703817745329982,-5.406698514731893,-3.2070590328117956,-5.930311818183337
control,12,25,0.10252190611866452,-5.747690741629214,-3.472126068846691,-6.09935303243864
control,12,26,0.10052700673668455,-5.87068678475919,-3.608831564464275,-6.124175596485883
control,12,27,0.036950541867684046,-6.1271794820799865,-4.15346493891354,-6.54675327008205
control,12,28,0.013834656194737236,-6.758462742217459,-4.32284357097802,-7.195390884921465
control,12,29,0.014516403315925611,-7.067665346632549,-4.297001810942016,-7.399970901860786
control,12,30,0.06686561427802686,-6.792126715094081,-4.11234991769669,-7.196890060733562
control,13,18,0.34997561349802314,-5.023030077910336,-5.17252332563253,-5.639733138543652
control,13,19,0.10390231856796743,-6.0247622604157485,-5.888189884059293,-6.543861094292346
control,13,20,0.29351400075071155,-5.477452686837735,-4.71189672731846,-6.056123084814396
control,13,21,0.27221285546822127,-5.648238535322899,-4.764756334385009,-6.0424446249739105
control,13,22,0.16699300874476097,-6.365888408112905,-5.037854945082317,-6.4487533438695905
control,13,23,0.18355859148957634,-6.2839265017625605,-4.8985313157911925,-6.438517097011458
control,13,24,0.09623571266631163,-8.062340946853201,-7.263131527699315,-8.263474109022846
control,13,25,0.12265159752009756,-8.490677780128989,-7.511107860852134,-8.537596592581762
control,13,26,0.07677755796509735,-8.492897501861286,-7.868685464188249,-8.691696845735128
control,13,27,0.14054368092379543,-6.624844955286634,-5.49520928385513,-6.783822319069702
control,13,28,0.13951432846540557,-6.540617154645785,-5.221872131403827,-6.682102900028394
control,13,29,0.08454914695454223,-6.439443398312428,-4.534206749665804,-6.5916834290205415
control,13,30,0.05227482195171229,-6.585564708848594,-4.22840134531132,-6.753557650498534
control,14,18,0.1508757824741396,-6.494012323614471,-6.144134465508901,-6.261484921785262
control,14,19,0.12647440216214656,-6.889252372289168,-6.31334111830416,-6.697889558137244
control,14,20,0.11093362324833422,-6.656430824080517,-5.551798015367201,-6.376486555936929
control,14,21,0.052623334135513074,-6.959981735366153,-5.7539156463684975,-6.4938889141005225
control,14,22,0.054968756117828727,-7.354475340591985,-5.819485540255101,-6.885476486473014
control,14,23,0.1562197671079758,-6.165844370698886,-4.612164205190819,-5.773813181557174
control,14,24,0.19433584436317103,-6.0874976382020645,-4.350568738469976,-5.780650744914073
control,14,25,0.14567408159191667,-7.266754104569871,-5.374964266711362,-6.852115609358994
control,14,26,0.13278083412749278,-7.147900635334405,-5.332506910455157,-6.832908390714822
control,14,27,0.16138027124468882,-6.39797348064687,-4.758093506364331,-6.427378802432665
control,14,28,0.16923327490660198,-5.905750804461109,-4.126074094430269,-6.099356042606912
control,14,29,0.07461641296951058,-6.457457419853124,-4.245946304365959,-6.715454756555528
control,14,30,0.0621753077039729,-6.348883568774852,-4.237389811841231,-6.499321009335467
control,15,18,0.2507356763866082,-5.413718999626112,-5.179953680998948,-5.224298926658031
control,15,19,0.33641490774401217,-5.320515914637177,-4.901755941844319,-5.144634419645784
control,15,20,0.36579570116441223,-5.139051264209969,-4.359693197838443,-4.89806022052251
control,15,21,0.3472339619275163,-5.076084376629265,-4.165657462951793,-4.739347771208318
control,15,22,0.22232139911208953,-5.549084431675641,-4.1050241555502,-4.950291415351762
control,15,23,0.17055828814513646,-5.935292665397493,-3.8294828550292217,-5.334530544611426
control,15,24,0.1769761902702412,-6.007906087532808,-4.162125145395456,-5.509980848735432
control,15,25,0.13887077446025015,-6.469910858539803,-4.60073374460405,-5.952842047406447
control,15,26,0.1450179276969745,-6.516381090371401,-4.787100169406691,-6.027429881768685
control,15,27,0.08878941770884799,-6.442762902812462,-4.4394067358197615,-5.985720397954756
control,15,28,0.06868517079162635,-6.296959881847377,-4.162668557684936,-6.115144938174769
control,15,29,0.03238878439767495,-6.852692209321636,-4.342742130544626,-6.818940345775441
control,15,30,0.05420285938998381,-6.237281023779658,-4.144216533734974,-6.364247483527949
control,16,18,0.22168892878759194,-5.254772820088672,-5.073098566403839,-6.096448283764859
control,16,19,0.1899802361562019,-5.6250560301230434,-5.4322758525187025,-6.427783883295131
control,16,20,0.22466756960270937,-5.680238989580877,-4.767351936212576,-6.292226243926555
control,16,21,0.21269356710588083,-5.290994687489144,-4.238821420038271,-5.8221629076955965
control,16,22,0.09408330026760678,-5.680287369295954,-4.525264482900847,-6.058409571495641
control,16,23,0.08142163935323905,-5.74072519257239,-3.9515384364703325,-6.1874413031245
control,16,24,0.12359395028251889,-5.351075845442394,-3.6769773888298545,-5.874414725288543
control,16,25,0.05027251905490332,-5.960599005067299,-4.217169241200278,-6.376692907962916
control,16,26,0.14044929210738835,-5.79870455704641,-4.225687127008895,-6.193822590218255
control,16,27,0.036200956383300696,-6.031546289787093,-4.309580596566222,-6.449066591581341
control,16,28,0.04738009104240905,-5.963635543004561,-4.237839269544545,-6.498704243919719
control,16,29,0.010971169303804748,-6.68665156969376,-4.4832324309981955,-7.195130957397165
control,16,30,0.04134514207935692,-6.2064444067097675,-4.060608790286982,-6.779753151457588
control,17,18,0.23748408536969615,-5.628814955527578,-5.497189131540176,-5.687082576797724
control,17,19,0.2491256926019142,-5.914495282220848,-5.92274818419757,-6.275350636153732
control,17,20,0.25459832470146343,-6.161800183713932,-5.681479883908372,-6.42724181262782
control,17,21,0.26519664570532175,-5.871976457092384,-5.065582432456639,-6.076602623781368
control,17,22,0.11615206000853744,-6.091145236184511,-4.880650203708911,-6.0716241239289594
control,17,23,0.11368584989770247,-5.697805837603196,-4.991186877229255,-5.977074387278062
control,17,24,0.15825778248752767,-5.399577942307857,-4.866524585979293,-5.812921348062487
control,17,25,0.14820931760315995,-6.8425267901947375,-6.27196402967449,-7.081162142102606
control,17,26,0.14370346074852045,-6.49367389734459,-5.525861985330859,-6.4443306199190875
control,17,27,0.07469319264824921,-6.854567004196471,-5.642959936959547,-6.963460682753941
control,17,28,0.059360479850473734,-6.163264358281468,-4.800161571045793,-6.389712677413999
control,17,29,0.009636171756184187,-7.027926986334721,-5.051313570990645,-7.336282004095028
control,17,30,0.03357319562921549,-6.424010893351762,-4.609048980349094,-6.798628376613864
control,18,18,0.21962722983759553,-5.92664501754437,-6.956049344457163,-6.747120553553865
control,18,19,0.21726975495233078,-6.158165356389155,-6.78207903617651,-6.778375254081382
control,18,20,0.26131430586431087,-5.806569466697971,-6.237140528258628,-6.362613645957784
control,18,21,0.192826813236936,-5.458886463907481,-5.8066238692925145,-5.906620266534961
control,18,22,0.07206023312014118,-5.869081704959306,-6.092090323443036,-6.080180920140385
control,18,23,0.08851129889254968,-7.201404711034064,-7.623854982749852,-7.576689410049828
control,18,24,0.055423590067731815,-7.7315277506255455,-8.486321695423813,-8.18289701909834
control,18,25,0.0815440300572301,-9.273387693534156,-9.884232232953758,-9.786486077887146
control,18,26,0.03629496854649063,-9.45086233682565,-9.920150902926995,-9.82881803123439
control,18,27,0.08618717101186145,-7.8408451991994035,-7.955219644520315,-8.135998911081698
control,18,28,0.08450378543205786,-7.320669674002855,-7.376633520021035,-7.6928312576384466
control,18,29,0.01813294713840852,-6.2200980416572325,-5.855482247207555,-6.667758408098802
control,18,30,0.014207829568001635,-6.104746608283334,-5.830010287235559,-6.64903798371467
control,19,18,0.17627280358205424,-5.117322857651635,-5.814461252899732,-5.456800228868028
control,19,19,0.12126444849605718,-6.786213085888909,-7.453206013697566,-7.135594171338306
control,19,20,0.15453933717634763,-6.174470013538871,-5.589354949440308,-6.413152009583616
control,19,21,0.1859185230174804,-5.749751251863124,-4.898358588200116,-6.033993585226485
control,19,22,0.2583160311005996,-5.476150982771617,-3.6058973785653876,-5.616397202871666
control,19,23,0.22509763560475288,-5.329681849658745,-3.347939478627412,-5.910792966177092
control,19,24,0.2068723412543182,-5.5399654981910995,-3.2224931532772,-6.082348849910853
control,19,25,0.16653396203658188,-6.173015872984341,-4.144265954398557,-6.5226666323838165
control,19,26,0.08356264179843556,-7.965860770825859,-5.774204880362581,-8.31779800212436
control,19,27,0.1791801825681112,-5.604338678629359,-3.853498654098094,-6.2255252363753755
control,19,28,0.11292086481458698,-5.913606284637842,-3.5627632273812484,-6.52596075046917
control,19,29,0.017179988109279797,-6.383584331783816,-3.8105572808580415,-7.061831814498073
control,19,30,0.0257132082888619,-6.461102009283163,-3.4106863936774303,-7.077074838740439
